date,open,high,low,close,volume,amount
2025-01-02,6.235,6.245,6.224,6.241,45958969,271701550
2025-01-03,6.284,6.299,6.279,6.292,105220681,627201280
2025-01-06,6.286,6.289,6.248,6.253,149745150,889870400
2025-01-07,6.253,6.274,6.251,6.266,71426656,424126780
2025-01-08,6.276,6.298,6.276,6.295,44011600,262282070
2025-01-09,6.302,6.328,6.299,6.328,45711345,273426630
2025-01-10,6.347,6.378,6.342,6.377,77679117,468086650
2025-01-13,6.38,6.401,6.373,6.387,159644000,966935520
2025-01-14,6.341,6.344,6.328,6.337,95479061,573524520
2025-01-15,6.341,6.378,6.339,6.375,89753400,540820640
2025-01-16,6.402,6.412,6.381,6.391,54745589,332014000
2025-01-17,6.415,6.434,6.405,6.408,54054558,329007170
2025-01-20,6.355,6.402,6.355,6.402,81008434,489857330
2025-01-21,6.367,6.403,6.367,6.4,52667600,319264860
2025-01-22,6.443,6.491,6.443,6.457,110829990,679096900
2025-01-23,6.461,6.469,6.455,6.459,43868400,268727020
2025-01-24,6.485,6.5,6.472,6.492,48534235,298680610
2025-01-27,6.494,6.494,6.455,6.476,64254800,394203740
2025-02-05,6.679,6.722,6.669,6.721,99756100,633434720
2025-02-06,6.741,6.741,6.691,6.692,61842414,394206720
2025-02-07,6.711,6.721,6.697,6.701,42563200,270873670
2025-02-10,6.745,6.808,6.745,6.805,80541732,517209300
2025-02-11,6.906,6.943,6.82,6.875,186026900,1215008900
2025-02-12,6.835,6.838,6.798,6.828,102723000,664478360
2025-02-13,6.855,6.879,6.851,6.861,105487500,686371280
2025-02-14,6.889,6.902,6.88,6.899,70499900,460547140
2025-02-17,6.751,6.797,6.751,6.781,102415866,658048260
2025-02-18,6.792,6.851,6.785,6.844,62410300,403889230
2025-02-19,6.882,6.917,6.867,6.891,82834100,541523810
2025-02-20,6.908,6.91,6.887,6.909,67921700,444273970
2025-02-21,6.897,6.9,6.835,6.857,118393000,770458270
2025-02-24,6.835,6.877,6.835,6.871,83121200,540542660
2025-02-25,6.898,6.905,6.867,6.871,71260600,465360070
2025-02-26,6.856,6.861,6.803,6.806,68285500,442094010
2025-02-27,6.824,6.832,6.771,6.785,86546705,558754700
2025-02-28,6.771,6.777,6.721,6.727,64828859,414792170
2025-03-03,6.735,6.745,6.72,6.738,49391000,315349080
2025-03-04,6.784,6.797,6.772,6.786,50025900,321854100
2025-03-05,6.809,6.842,6.809,6.838,49913100,323047470
2025-03-06,6.824,6.836,6.816,6.825,40196400,260157210
2025-03-07,6.805,6.819,6.791,6.814,34013124,219409550
2025-03-10,6.821,6.831,6.817,6.831,30221400,195563600
2025-03-11,6.781,6.797,6.773,6.796,60887600,391565710
2025-03-12,6.802,6.823,6.801,6.814,44375200,286422580
2025-03-13,6.866,6.875,6.859,6.864,40510200,263724430
2025-03-14,6.986,6.986,6.957,6.968,55727879,368266600
2025-03-17,6.968,6.973,6.952,6.971,137914050,910546500
2025-03-18,6.987,7.031,6.987,7.026,51561900,342793870
2025-03-19,7.055,7.109,7.054,7.098,66591455,447116500
2025-03-20,7.124,7.124,7.102,7.114,60011739,404747430
2025-03-21,7.114,7.114,7.061,7.074,54888665,368734190
2025-03-24,7.069,7.082,7.06,7.079,36268700,243210220
2025-03-25,7.064,7.077,7.051,7.073,43801600,293329820
2025-03-26,7.081,7.098,7.075,7.096,47082110,316486180
2025-03-27,7.103,7.121,7.094,7.113,45788300,308551000
2025-03-28,7.209,7.247,7.201,7.247,90826281,622168050
2025-03-31,7.276,7.35,7.261,7.317,165127650,1143387540
2025-04-01,7.369,7.416,7.357,7.375,185211880,1296527950
2025-04-02,7.382,7.401,7.329,7.344,108208300,755627500
2025-04-03,7.453,7.503,7.38,7.407,187963920,1326877410
2025-04-07,7.169,7.321,7.11,7.178,295608670,2022929700
