date,open,high,low,close,volume,amount
2026-08-17,0.718,0.753,0.715,0.753,660993490,488549960
2026-08-18,0.755,0.766,0.742,0.765,531014450,401187970
2026-08-19,0.741,0.748,0.699,0.704,819344440,591095770
2026-08-20,0.713,0.721,0.69,0.699,630091510,444451330
2026-08-21,0.693,0.709,0.69,0.698,395486100,276450030
