date,open,high,low,close,volume,amount
2025-08-22,46.98,47.19,46.53,47.11,81658259,3829295315.37
2025-08-25,47.25,48.1,47.1,48.1,76238238,3634953483.93
2025-08-26,48.0,48.23,47.72,48.04,50896129,2443015424.57
2025-08-27,48.06,48.35,47.23,47.24,69353156,3313272437.53
2025-08-28,47.24,47.7,46.94,47.25,69702799,3292087078.87
2025-08-29,43.38,43.38,42.11,42.6,254197017,10860336786.73
2025-09-01,42.59,42.59,41.35,41.41,161570465,6741851463.68
2025-09-02,41.25,41.85,41.11,41.52,85587058,3550285585.35
2025-09-03,42.25,42.46,41.5,41.54,82252598,3434722120.24
2025-09-04,41.5,41.55,41.0,41.19,70362967,2900310235.78
2025-09-05,41.15,41.4,41.01,41.36,64346492,2650536771.38
2025-09-08,41.5,41.72,41.27,41.42,62731800.0,2600069326.09
2025-09-09,41.44,41.67,41.26,41.34,66671352,2763193802.57
2025-09-10,41.32,41.37,41.11,41.16,49111192,2023251595.18
2025-09-11,41.17,41.39,41.01,41.37,52817246,2173796449.42
2025-09-12,41.38,41.45,41.02,41.05,66088369,2722505542.17
2025-09-15,41.04,41.05,40.68,40.94,49279518,2012642285.55
2025-09-16,40.89,40.89,40.5,40.5,55572498,2256583688.22
2025-09-17,40.46,40.83,40.37,40.79,52592642,2136326500.16
2025-09-18,40.7,40.87,40.08,40.21,58031218,2346320115.66
2025-09-19,40.11,40.46,40.01,40.44,39340852,1583195857.42
2025-09-22,40.3,40.33,39.7,39.83,58202671,2322154502.55
2025-09-23,39.8,40.03,39.46,39.64,43424366,1723357527.68
2025-09-24,39.65,40.04,39.43,39.99,36378047,1448981726.18
2025-09-25,39.88,39.9,39.45,39.5,46899083,1857372585.9
2025-09-26,39.51,40.05,39.3,39.85,45010754,1788343094.03
2025-09-29,39.85,40.05,39.45,39.94,41019140.0,1628579197.56
2025-09-30,39.96,40.0,39.66,39.72,39537615,1572376370.71
2025-10-09,39.73,40.38,39.4,40.38,63809838,2543021330.39
2025-10-10,40.18,40.84,40.03,40.41,60957628,2469698374.82
2025-10-13,39.8,40.6,39.59,40.45,56569297,2268779182.34
2025-10-14,40.45,40.79,40.1,40.58,55771099,2261968772.13
2025-10-15,40.65,40.95,40.45,40.82,43886995,1790310725
2025-10-16,40.82,40.94,40.6,40.77,39746859,1618938797.93
2025-10-17,40.73,41.05,40.17,40.22,45180383,1833060233.3
2025-10-20,40.36,40.78,40.23,40.77,39471511,1600009493.98
2025-10-21,40.77,40.86,40.45,40.69,35437167,1442346028.69
2025-10-22,40.58,40.81,40.52,40.57,30774274,1250401262.79
2025-10-23,40.55,40.64,40.21,40.53,33112415,1338043367.73
2025-10-24,40.53,40.75,40.44,40.5,29237985,1185827906.75
2025-10-27,40.53,41.14,40.51,40.97,61652529,2522404577.96
2025-10-28,40.97,41.15,40.67,40.72,33806125,1378729084.29
2025-10-29,40.72,40.72,40.52,40.69,28743319,1167340749.79
2025-10-30,40.61,40.79,40.41,40.47,43959553,1782629301.46
2025-10-31,39.79,40.03,39.52,39.75,92155579,3666645833.78
2025-11-03,39.65,39.84,39.2,39.52,61344390.0,2416098282.38
2025-11-04,39.5,39.92,39.41,39.71,39819816,1581033854.81
2025-11-05,39.55,39.88,39.45,39.72,28106983,1116210035.89
2025-11-06,39.71,40.05,39.65,39.99,34753078,1387911304.43
2025-11-07,39.95,40.08,39.88,40.02,24483224,979334368.22
2025-11-10,40.1,40.88,40.09,40.86,64099107,2605209450.28
2025-11-11,40.9,41.09,40.75,40.92,46845273,1916064153.9
2025-11-12,40.93,41.35,40.93,41.15,58015818,2389716804.24
2025-11-13,41.15,41.32,40.75,41.0,44163842,1807279174.95
2025-11-14,40.87,41.13,40.61,40.62,35122341,1433919234.73
2025-11-17,40.62,40.62,40.06,40.19,36643971,1474977098.88
2025-11-18,40.19,40.46,40.05,40.11,26568319,1069136101.82
2025-11-19,40.1,40.29,40.0,40.16,21800637,875626449.96
2025-11-20,40.18,40.64,40.06,40.35,33290213,1345880532.39
2025-11-21,40.18,40.72,39.97,40.25,55094877,2218464826.02
2025-11-24,40.26,40.42,40.01,40.11,35530091,1427143468.85
2025-11-25,40.16,40.2,39.72,40.07,41343501,1650903639.94
2025-11-26,40.07,40.38,40.02,40.33,31965463,1285253244.3
2025-11-27,40.25,40.48,40.04,40.33,29593024,11918402
2025-11-28,40.28,40.39,40.11,40.36,20437145,823012373.69
2025-12-01,40.42,40.85,40.32,40.85,40882755,16624952
2025-12-02,40.85,41.06,40.66,40.9,32049757,1309293683.23
2025-12-03,40.85,41.15,40.76,40.81,37187297,1524469882.62
2025-12-04,40.78,41.17,40.7,40.94,26462707,1084266565.49
2025-12-05,40.94,41.09,40.65,40.87,27438229,1120758570.55
2025-12-08,40.88,41.05,40.62,40.68,32810513,1338254292.78
2025-12-09,40.72,40.84,40.3,40.35,29229290.0,1183740572.54
2025-12-10,40.3,40.51,40.15,40.37,25869510.0,1043151123.95
2025-12-11,40.51,41.08,40.48,40.65,45594136,1859381214.63
