date,open,high,low,close,volume,amount
2025-08-22,71.97,72.19,71.65,72.09,39138892,2814332706.15
2025-08-25,72.12,73.85,72.12,73.52,70023449,5110086585.81
2025-08-26,73.52,74.28,73.31,73.8,46293790.0,3417986335.79
2025-08-27,73.89,74.55,72.69,72.71,48841858,3605612809.64
2025-08-28,72.71,73.97,72.51,73.5,43298746,3171280840.48
2025-08-29,73.5,74.84,73.39,73.71,56766900.0,4210933505.49
2025-09-01,75.0,75.84,73.52,74.03,77625858,5792738593.77
2025-09-02,74.21,76.4,73.99,76.16,80590924,6106472167.21
2025-09-03,76.55,77.14,74.95,75.62,50488071,3826685199.74
2025-09-04,75.98,76.0,74.42,75.59,44353949,3328858300.19
2025-09-05,75.81,76.69,75.44,76.22,46425167,3530971109.13
2025-09-08,76.67,78.08,76.5,77.03,55029371,4245832273.75
2025-09-09,77.02,77.6,76.35,77.18,38315019,2947171766.61
2025-09-10,77.0,77.27,76.4,77.02,27154194,2087580321.39
2025-09-11,76.9,77.27,75.9,77.02,45960511,3515566425.2
2025-09-12,76.95,77.69,75.41,75.57,59117075,4507931248.72
2025-09-15,75.2,75.95,74.5,75.17,48068047,3614905665.72
2025-09-16,75.13,75.2,74.05,74.46,45602831,3396155195.72
2025-09-17,74.41,75.43,74.17,74.35,57722675,4303710294.28
2025-09-18,74.6,75.35,73.19,73.74,60084003,4452255640.86
2025-09-19,73.41,74.59,73.21,74.35,38847838,2879645242.69
2025-09-22,74.81,74.9,72.9,73.26,47973993,3520814681.25
2025-09-23,73.25,73.65,72.72,73.53,42147721,3082692694.88
2025-09-24,73.51,74.35,72.95,74.1,30628481,2260146501.22
2025-09-25,73.3,73.75,72.55,72.84,47860729,3487388577.74
2025-09-26,73.04,74.7,72.89,74.2,47698312,3524465565.68
2025-09-29,74.43,74.55,73.05,73.73,46593907,3431995413.21
2025-09-30,73.7,73.71,72.55,72.66,50610839,3690464285.46
2025-10-09,72.35,72.97,71.38,72.63,61593908,4446685218.42
2025-10-10,72.45,73.73,72.1,72.83,43330526,3168138018.81
2025-10-13,71.38,72.11,71.02,71.81,48160457,3450611699.95
2025-10-14,72.0,73.15,71.69,72.6,51909507,3767793738.65
2025-10-15,72.8,73.49,72.6,72.92,37633251,2753955979.24
2025-10-16,73.2,73.69,72.52,73.18,34678000.0,2535057433.02
2025-10-17,72.7,73.59,72.64,72.8,27649108,2017092908
2025-10-20,73.09,73.4,72.39,72.87,29755742,2166679567.63
2025-10-21,72.9,73.26,72.58,72.91,28394659,2070032730.89
2025-10-22,72.8,73.99,72.61,73.88,39329827,2894112406.41
2025-10-23,73.8,74.95,73.68,74.89,34763341,2588236880.97
2025-10-24,74.89,75.0,74.46,74.61,24483806,1829626026.28
2025-10-27,74.74,75.35,74.37,74.88,34055264,2552508383.16
2025-10-28,74.61,74.92,74.13,74.41,23365775,1740011911.81
2025-10-29,74.25,74.42,73.5,74.4,27358650.0,2025139820.77
2025-10-30,74.5,76.1,74.5,75.3,49965301,3777679276.17
